PlanId,PlanType,MetalLevel,PlanVariantMarketingName,Asthma Management Program,Depression Management Program,Diabetes Management Program,Heart Disease Management Program,High Blood Pressure & High Cholesterol Management Program,Low Back Pain Management Program,Pain Management Program,Pregnancy Management Program,Weight Loss Management Program
40572FL0070007-06,EPO,Silver,Simple Silver CSR 150 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
43274FL0030002-00,EPO,Low,EssentialSmile211,0,0,0,0,0,0,0,0,0
43274FL0030002-01,EPO,Low,EssentialSmile211,0,0,0,0,0,0,0,0,0
48121FL0070018-01,EPO,Bronze,Cigna Connect 8150,1,0,1,1,1,0,0,1,0
48121FL0070018-00,EPO,Bronze,Cigna Connect 8150,1,0,1,1,1,0,0,1,0
48121FL0070018-02,EPO,Bronze,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070018-03,EPO,Bronze,Cigna Connect 8150-1,1,0,1,1,1,0,0,1,0
48121FL0070019-01,EPO,Expanded Bronze,Cigna Connect 6500,1,0,1,1,1,0,0,1,0
48121FL0070019-03,EPO,Expanded Bronze,Cigna Connect 6500-1,1,0,1,1,1,0,0,1,0
40572FL0070008-00,EPO,Silver,Saver Silver (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070008-01,EPO,Silver,Saver Silver (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070008-02,EPO,Silver,AIAN (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070008-03,EPO,Silver,Saver Silver AIAN 300 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070008-04,EPO,Silver,Saver Silver CSR 250 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070008-05,EPO,Silver,Saver Silver CSR 200 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070008-06,EPO,Silver,Saver Silver CSR 150 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070009-00,EPO,Silver,Classic Silver Next (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070009-01,EPO,Silver,Classic Silver Next (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070009-02,EPO,Silver,AIAN (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070009-03,EPO,Silver,Classic Silver Next AIAN 300 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070009-04,EPO,Silver,Classic Silver Next CSR 250 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070009-05,EPO,Silver,Classic Silver Next CSR 200 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070009-06,EPO,Silver,Classic Silver Next CSR 150 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070011-00,EPO,Catastrophic,Simple Secure (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070011-01,EPO,Catastrophic,Simple Secure (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070013-00,EPO,Gold,Classic Gold (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070013-01,EPO,Gold,Classic Gold (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070013-02,EPO,Gold,AIAN (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
40572FL0070013-03,EPO,Gold,Classic Gold AIAN 300 (Free 24/7 Telemedicine + Free Preventive Care),0,0,0,0,0,0,0,0,0
43274FL0010001-00,PPO,Low,EssentialSmile Ped 221,0,0,0,0,0,0,0,0,0
43274FL0010001-01,PPO,Low,EssentialSmile Ped 221,0,0,0,0,0,0,0,0,0
43274FL0010002-01,PPO,Low,EssentialSmile 221,0,0,0,0,0,0,0,0,0
43274FL0010002-00,PPO,Low,EssentialSmile 221,0,0,0,0,0,0,0,0,0
48121FL0070019-02,EPO,Expanded Bronze,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070019-00,EPO,Expanded Bronze,Cigna Connect 6500,1,0,1,1,1,0,0,1,0
48121FL0070020-02,EPO,Bronze,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070020-00,EPO,Bronze,Cigna Connect 7250,1,0,1,1,1,0,0,1,0
48121FL0070024-04,EPO,Silver,Cigna Connect 3000-2A,1,0,1,1,1,0,0,1,0
48121FL0070024-00,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,1,0
48121FL0070024-03,EPO,Silver,Cigna Connect 3500-1,1,0,1,1,1,0,0,1,0
48121FL0070024-06,EPO,Silver,Cigna Connect 150-4,1,0,1,1,1,0,0,1,0
48121FL0070024-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070025-01,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,1,0
48121FL0070025-00,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,1,0
48121FL0070020-03,EPO,Bronze,Cigna Connect 7250-1,1,0,1,1,1,0,0,1,0
48121FL0070020-01,EPO,Bronze,Cigna Connect 7250,1,0,1,1,1,0,0,1,0
48121FL0070021-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070021-04,EPO,Silver,Cigna Connect 3000-2,1,0,1,1,1,0,0,1,0
48121FL0070021-03,EPO,Silver,Cigna Connect 6000-1,1,0,1,1,1,0,0,1,0
48121FL0070021-05,EPO,Silver,Cigna Connect 0-3,1,0,1,1,1,0,0,1,0
48121FL0070021-01,EPO,Silver,Cigna Connect 6000,1,0,1,1,1,0,0,1,0
48121FL0070021-00,EPO,Silver,Cigna Connect 6000,1,0,1,1,1,0,0,1,0
48121FL0070021-06,EPO,Silver,Cigna Connect 0-4,1,0,1,1,1,0,0,1,0
48121FL0070022-01,EPO,Silver,Cigna Connect 5000,1,0,1,1,1,0,0,1,0
48121FL0070022-03,EPO,Silver,Cigna Connect 5000-1,1,0,1,1,1,0,0,1,0
48121FL0070022-04,EPO,Silver,Cigna Connect 2650-2,1,0,1,1,1,0,0,1,0
48121FL0070022-06,EPO,Silver,Cigna Connect 100-4,1,0,1,1,1,0,0,1,0
48121FL0070022-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070022-00,EPO,Silver,Cigna Connect 5000,1,0,1,1,1,0,0,1,0
48121FL0070022-05,EPO,Silver,Cigna Connect 500-3,1,0,1,1,1,0,0,1,0
48121FL0070023-00,EPO,Silver,Cigna Connect 7500,1,0,1,1,1,0,0,1,0
48121FL0070023-05,EPO,Silver,Cigna Connect 1700-3,1,0,1,1,1,0,0,1,0
48121FL0070023-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070023-01,EPO,Silver,Cigna Connect 7500,1,0,1,1,1,0,0,1,0
48121FL0070023-06,EPO,Silver,Cigna Connect 650-4,1,0,1,1,1,0,0,1,0
48121FL0070023-04,EPO,Silver,Cigna Connect 5500-2,1,0,1,1,1,0,0,1,0
48121FL0070023-03,EPO,Silver,Cigna Connect 7500-1,1,0,1,1,1,0,0,1,0
48121FL0070024-05,EPO,Silver,Cigna Connect 600-3,1,0,1,1,1,0,0,1,0
48121FL0070024-01,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,1,0
48121FL0070025-03,EPO,Gold,Cigna Connect 1200-1,1,0,1,1,1,0,0,1,0
48121FL0070025-02,EPO,Gold,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070026-03,EPO,Bronze,Cigna Connect 8150-1,1,0,1,1,1,0,0,1,0
48121FL0070026-00,EPO,Bronze,Cigna Connect 8150,1,0,1,1,1,0,0,1,0
48121FL0070026-02,EPO,Bronze,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070026-01,EPO,Bronze,Cigna Connect 8150,1,0,1,1,1,0,0,1,0
48121FL0070027-03,EPO,Expanded Bronze,Cigna Connect 6500-1,1,0,1,1,1,0,0,1,0
48121FL0070027-00,EPO,Expanded Bronze,Cigna Connect 6500,1,0,1,1,1,0,0,1,0
48121FL0070027-01,EPO,Expanded Bronze,Cigna Connect 6500,1,0,1,1,1,0,0,1,0
48121FL0070027-02,EPO,Expanded Bronze,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070028-00,EPO,Bronze,Cigna Connect 7250,1,0,1,1,1,0,0,1,0
48121FL0070028-03,EPO,Bronze,Cigna Connect 7250-1,1,0,1,1,1,0,0,1,0
48121FL0070028-02,EPO,Bronze,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070028-01,EPO,Bronze,Cigna Connect 7250,1,0,1,1,1,0,0,1,0
48121FL0070029-01,EPO,Silver,Cigna Connect 6000,1,0,1,1,1,0,0,1,0
48121FL0070029-06,EPO,Silver,Cigna Connect 0-4,1,0,1,1,1,0,0,1,0
48121FL0070029-00,EPO,Silver,Cigna Connect 6000,1,0,1,1,1,0,0,1,0
48121FL0070029-04,EPO,Silver,Cigna Connect 3000-2,1,0,1,1,1,0,0,1,0
48121FL0070029-03,EPO,Silver,Cigna Connect 6000-1,1,0,1,1,1,0,0,1,0
48121FL0070029-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070029-05,EPO,Silver,Cigna Connect 0-3,1,0,1,1,1,0,0,1,0
48121FL0070030-03,EPO,Silver,Cigna Connect 5000-1,1,0,1,1,1,0,0,1,0
48121FL0070030-05,EPO,Silver,Cigna Connect 500-3,1,0,1,1,1,0,0,1,0
48121FL0070030-06,EPO,Silver,Cigna Connect 100-4,1,0,1,1,1,0,0,1,0
48121FL0070030-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070030-01,EPO,Silver,Cigna Connect 5000,1,0,1,1,1,0,0,1,0
48121FL0070030-00,EPO,Silver,Cigna Connect 5000,1,0,1,1,1,0,0,1,0
48121FL0070030-04,EPO,Silver,Cigna Connect 2650-2,1,0,1,1,1,0,0,1,0
48121FL0070031-05,EPO,Silver,Cigna Connect 1700-3,1,0,1,1,1,0,0,1,0
48121FL0070031-03,EPO,Silver,Cigna Connect 7500-1,1,0,1,1,1,0,0,1,0
48121FL0070031-00,EPO,Silver,Cigna Connect 7500,1,0,1,1,1,0,0,1,0
48121FL0070031-04,EPO,Silver,Cigna Connect 5500-2,1,0,1,1,1,0,0,1,0
48121FL0070031-01,EPO,Silver,Cigna Connect 7500,1,0,1,1,1,0,0,1,0
48121FL0070031-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070031-06,EPO,Silver,Cigna Connect 650-4,1,0,1,1,1,0,0,1,0
48121FL0070032-06,EPO,Silver,Cigna Connect 150-4,1,0,1,1,1,0,0,1,0
48121FL0070032-01,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,1,0
48121FL0070032-05,EPO,Silver,Cigna Connect 600-3,1,0,1,1,1,0,0,1,0
48121FL0070032-02,EPO,Silver,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070032-03,EPO,Silver,Cigna Connect 3500-1,1,0,1,1,1,0,0,1,0
48121FL0070032-04,EPO,Silver,Cigna Connect 3000-2A,1,0,1,1,1,0,0,1,0
48121FL0070032-00,EPO,Silver,Cigna Connect 3500,1,0,1,1,1,0,0,1,0
48121FL0070033-02,EPO,Gold,Cigna Connect-0,1,0,1,1,1,0,0,1,0
48121FL0070033-01,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,1,0
48121FL0070033-03,EPO,Gold,Cigna Connect 1200-1,1,0,1,1,1,0,0,1,0
48121FL0070033-00,EPO,Gold,Cigna Connect 1200,1,0,1,1,1,0,0,1,0
48121FL0030001-00,PPO,Low,Cigna Dental Pediatric,0,0,0,0,0,0,0,0,0
48121FL0030001-01,PPO,Low,Cigna Dental Pediatric,0,0,0,0,0,0,0,0,0
48121FL0030002-01,PPO,Low,Cigna Dental Family + Pediatric,0,0,0,0,0,0,0,0,0
48129FL0080003-00,PPO,High,Florida Preferred Plus Plan,0,0,0,0,0,0,0,0,0
48129FL0080004-00,PPO,Low,Florida Preferred Plan,0,0,0,0,0,0,0,0,0
48129FL0110003-00,PPO,High,Florida Preferred Plus Plan (Pediatric Only),0,0,0,0,0,0,0,0,0
48129FL0110004-00,PPO,Low,Florida Preferred Plan (Pediatric Only),0,0,0,0,0,0,0,0,0
48129FL0130003-01,PPO,High,Florida Preferred Plus Plan,0,0,0,0,0,0,0,0,0
48129FL0130004-01,PPO,Low,Florida Preferred Plan,0,0,0,0,0,0,0,0,0
48129FL0150003-01,PPO,High,Florida Preferred Plus Plan (Pediatric Only),0,0,0,0,0,0,0,0,0
48129FL0150004-01,PPO,Low,Florida Preferred Plan (Pediatric Only),0,0,0,0,0,0,0,0,0
54172FL0010001-00,HMO,Gold,Confident Care Gold 1 Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0010001-03,HMO,Gold,Confident Care Gold 1 LCS,1,1,1,1,1,0,0,0,0
54172FL0010001-02,HMO,Gold,Confident Care Gold 1 Zero,1,1,1,1,1,0,0,0,0
54172FL0010001-01,HMO,Gold,Confident Care Gold 1,1,1,1,1,1,0,0,0,0
54172FL0010002-00,HMO,Silver,Constant Care Silver 1 250 Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0010002-03,HMO,Silver,Constant Care Silver 1 LCS,1,1,1,1,1,0,0,0,0
54172FL0010002-01,HMO,Silver,Constant Care Silver 1 250,1,1,1,1,1,0,0,0,0
54172FL0010002-04,HMO,Silver,Constant Care Silver 1 200,1,1,1,1,1,0,0,0,0
54172FL0010002-06,HMO,Silver,Constant Care Silver 1 100,1,1,1,1,1,0,0,0,0
54172FL0010002-05,HMO,Silver,Constant Care Silver 1 150,1,1,1,1,1,0,0,0,0
54172FL0010002-02,HMO,Silver,Constant Care Silver 1 Zero,1,1,1,1,1,0,0,0,0
54172FL0010003-01,HMO,Bronze,Core Care Bronze 1,1,1,1,1,1,0,0,0,0
54172FL0010003-00,HMO,Bronze,Core Care Bronze 1 Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0010003-03,HMO,Bronze,Core Care Bronze 1 LCS,1,1,1,1,1,0,0,0,0
54172FL0010003-02,HMO,Bronze,Core Care Bronze 1 Zero,1,1,1,1,1,0,0,0,0
54172FL0040001-02,HMO,Gold,Confident Care Gold 1 Zero + Vision,1,1,1,1,1,0,0,0,0
54172FL0040001-00,HMO,Gold,Confident Care Gold 1 + Vision Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0040001-01,HMO,Gold,Confident Care Gold 1 + Vision,1,1,1,1,1,0,0,0,0
54172FL0040001-03,HMO,Gold,Confident Care Gold 1 LCS + Vision,1,1,1,1,1,0,0,0,0
56503FL1330001-03,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - Limited,1,1,1,1,1,1,0,1,1
56503FL1330001-05,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - 87%,1,1,1,1,1,1,0,1,1
56503FL1330001-06,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - 94%,1,1,1,1,1,1,0,1,1
56503FL1330001-04,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - 73%,1,1,1,1,1,1,0,1,1
56503FL1330001-00,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53,1,1,1,1,1,1,0,1,1
56503FL1330001-02,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53 - Zero,1,1,1,1,1,1,0,1,1
56503FL1330001-01,HMO,Silver,Gym Access IND Essential Plus Silver HMO 53,1,1,1,1,1,1,0,1,1
54172FL0040002-01,HMO,Silver,Constant Care Silver 1 250 + Vision,1,1,1,1,1,0,0,0,0
54172FL0040002-03,HMO,Silver,Constant Care Silver 1 LCS + Vision,1,1,1,1,1,0,0,0,0
54172FL0040002-05,HMO,Silver,Constant Care Silver 1 150 + Vision,1,1,1,1,1,0,0,0,0
54172FL0040002-06,HMO,Silver,Constant Care Silver 1 100 + Vision,1,1,1,1,1,0,0,0,0
54172FL0040002-02,HMO,Silver,Constant Care Silver 1 Zero + Vision,1,1,1,1,1,0,0,0,0
54172FL0040002-00,HMO,Silver,Constant Care Silver 1 250 + Vision Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0040002-04,HMO,Silver,Constant Care Silver 1 200 + Vision,1,1,1,1,1,0,0,0,0
54172FL0040003-01,HMO,Bronze,Core Care Bronze 1 + Vision,1,1,1,1,1,0,0,0,0
54172FL0040003-03,HMO,Bronze,Core Care Bronze 1 LCS + Vision,1,1,1,1,1,0,0,0,0
54172FL0040003-02,HMO,Bronze,Core Care Bronze 1 Zero + Vision,1,1,1,1,1,0,0,0,0
54172FL0040003-00,HMO,Bronze,Core Care Bronze 1 + Vision Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0050001-02,HMO,Silver,Constant Care Silver 2 Zero,1,1,1,1,1,0,0,0,0
54172FL0050001-01,HMO,Silver,Constant Care Silver 2 250,1,1,1,1,1,0,0,0,0
54172FL0050001-04,HMO,Silver,Constant Care Silver 2 200,1,1,1,1,1,0,0,0,0
54172FL0050001-06,HMO,Silver,Constant Care Silver 2 100,1,1,1,1,1,0,0,0,0
54172FL0050001-00,HMO,Silver,Constant Care Silver 2 250 Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0050001-05,HMO,Silver,Constant Care Silver 2 150,1,1,1,1,1,0,0,0,0
54172FL0050001-03,HMO,Silver,Constant Care Silver 2 LCS,1,1,1,1,1,0,0,0,0
54172FL0050002-01,HMO,Bronze,Core Care Bronze 2,1,1,1,1,1,0,0,0,0
54172FL0050002-03,HMO,Bronze,Core Care Bronze 2 LCS,1,1,1,1,1,0,0,0,0
54172FL0050002-00,HMO,Bronze,Core Care Bronze 2 Off Exchange,1,1,1,1,1,0,0,0,0
54172FL0050002-02,HMO,Bronze,Core Care Bronze 2 Zero,1,1,1,1,1,0,0,0,0
56503FL1300001-00,HMO,Catastrophic,Gym Access IND Essential Plus Catastrophic HMO 36,1,1,1,1,1,1,0,1,1
56503FL1300001-01,HMO,Catastrophic,Gym Access IND Essential Plus Catastrophic HMO 36,1,1,1,1,1,1,0,1,1
56503FL1320001-00,POS,Catastrophic,Gym Access IND Essential Plus Catastrophic POS 37,1,1,1,1,1,1,0,1,1
56503FL1320001-01,POS,Catastrophic,Gym Access IND Essential Plus Catastrophic POS 37,1,1,1,1,1,1,0,1,1
56503FL1390001-00,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63,1,1,1,1,1,1,0,1,1
56503FL1390001-02,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63 - Zero,1,1,1,1,1,1,0,1,1
56503FL1390001-03,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63 - Limited,1,1,1,1,1,1,0,1,1
56503FL1390001-01,HMO,Gold,Gym Access IND Essential Plus Gold HMO 63,1,1,1,1,1,1,0,1,1
56503FL2000001-01,HMO,Gold,Gym Access IND Gold HMO 5500,1,1,1,1,1,1,0,1,1
56503FL2000001-03,HMO,Gold,Gym Access IND Gold HMO 5500 - Limited,1,1,1,1,1,1,0,1,1
56503FL2010001-01,POS,Gold,Gym Access IND Gold POS 5500,1,1,1,1,1,1,0,1,1
56503FL2010001-03,POS,Gold,Gym Access IND Gold POS 5500 - Limited,1,1,1,1,1,1,0,1,1
56503FL1400001-01,HMO,Platinum,Gym Access IND Essential Plus Platinum HMO 65,1,1,1,1,1,1,0,1,1
56503FL1400001-03,HMO,Platinum,Gym Access IND Essential Plus Platinum HMO 65 - Limited,1,1,1,1,1,1,0,1,1
56503FL1400001-00,HMO,Platinum,Gym Access IND Essential Plus Platinum HMO 65,1,1,1,1,1,1,0,1,1
56503FL1400001-02,HMO,Platinum,Gym Access IND Essential Plus Platinum HMO 65 - Zero,1,1,1,1,1,1,0,1,1
56503FL1410001-04,POS,Silver,Gym Access IND Essential Plus Silver POS 54 - 73%,1,1,1,1,1,1,0,1,1
56503FL1410001-00,POS,Silver,Gym Access IND Essential Plus Silver POS 54,1,1,1,1,1,1,0,1,1
56503FL1410001-03,POS,Silver,Gym Access IND Essential Plus Silver POS 54 - Limited,1,1,1,1,1,1,0,1,1
56503FL1410001-01,POS,Silver,Gym Access IND Essential Plus Silver POS 54,1,1,1,1,1,1,0,1,1
56503FL1410001-02,POS,Silver,Gym Access IND Essential Plus Silver POS 54 - Zero,1,1,1,1,1,1,0,1,1
56503FL1410001-05,POS,Silver,Gym Access IND Essential Plus Silver POS 54 - 87%,1,1,1,1,1,1,0,1,1
56503FL1410001-06,POS,Silver,Gym Access IND Essential Plus Silver POS 54 - 94%,1,1,1,1,1,1,0,1,1
56503FL1980001-02,HMO,Platinum,Gym Access IND Platinum HMO 4000 - Zero,1,1,1,1,1,1,0,1,1
56503FL1980001-01,HMO,Platinum,Gym Access IND Platinum HMO 4000,1,1,1,1,1,1,0,1,1
56503FL1980001-00,HMO,Platinum,Gym Access IND Platinum HMO 4000,1,1,1,1,1,1,0,1,1
56503FL1980001-03,HMO,Platinum,Gym Access IND Platinum HMO 4000 - Limited,1,1,1,1,1,1,0,1,1
56503FL1990001-02,POS,Platinum,Gym Access IND Platinum POS 4000 - Zero,1,1,1,1,1,1,0,1,1
56503FL1990001-01,POS,Platinum,Gym Access IND Platinum POS 4000,1,1,1,1,1,1,0,1,1
56503FL1990001-03,POS,Platinum,Gym Access IND Platinum POS 4000 - Limited,1,1,1,1,1,1,0,1,1
56503FL1990001-00,POS,Platinum,Gym Access IND Platinum POS 4000,1,1,1,1,1,1,0,1,1
56503FL2000001-00,HMO,Gold,Gym Access IND Gold HMO 5500,1,1,1,1,1,1,0,1,1
56503FL2000001-02,HMO,Gold,Gym Access IND Gold HMO 5500 - Zero,1,1,1,1,1,1,0,1,1
56503FL2010001-02,POS,Gold,Gym Access IND Gold POS 5500 - Zero,1,1,1,1,1,1,0,1,1
56503FL2010001-00,POS,Gold,Gym Access IND Gold POS 5500,1,1,1,1,1,1,0,1,1
56503FL2090002-01,HMO,Gold,Gym Access IND Gold HMO 4500,1,1,1,1,1,1,0,1,1
56503FL2090002-03,HMO,Gold,Gym Access IND Gold HMO 4500 - Limited,1,1,1,1,1,1,0,1,1
56503FL2090002-00,HMO,Gold,Gym Access IND Gold HMO 4500,1,1,1,1,1,1,0,1,1
56503FL2090002-02,HMO,Gold,Gym Access IND Gold HMO 4500 - Zero,1,1,1,1,1,1,0,1,1
56503FL2240001-01,HMO,Expanded Bronze,Gym Access IND Bronze HMO HSA 5000/6550,1,1,1,1,1,1,0,1,1
56503FL2240001-03,HMO,Expanded Bronze,Gym Access IND Bronze HMO HSA 5000/6550 - Limited,1,1,1,1,1,1,0,1,1
56503FL2240001-00,HMO,Expanded Bronze,Gym Access IND Bronze HMO HSA 5000/6550,1,1,1,1,1,1,0,1,1
56503FL2240001-02,HMO,Expanded Bronze,Gym Access IND Bronze HMO 5000/6550 - Zero,1,1,1,1,1,1,0,1,1
56503FL2550002-06,HMO,Silver,Gym Access IND Silver HMO BC 0941 - 94%,1,1,1,1,1,1,0,1,1
56503FL2590002-02,HMO,Gold,Gym Access IND Gold HMO BC 5651 - Zero,1,1,1,1,1,1,0,1,1
56503FL2600002-00,POS,Gold,Gym Access IND Gold POS BC 5651,1,1,1,1,1,1,0,1,1
56503FL2670001-01,HMO,Expanded Bronze,Gym Access IND Bronze Standardized HMO,1,1,1,1,1,1,0,1,1
56503FL2670001-02,HMO,Expanded Bronze,Gym Access IND Bronze Standardized HMO - Zero,1,1,1,1,1,1,0,1,1
56503FL2670001-03,HMO,Expanded Bronze,Gym Access IND Bronze Standardized HMO - Limited,1,1,1,1,1,1,0,1,1
56503FL2260001-02,HMO,Expanded Bronze,Gym Access IND Bronze HMO 6000/6000 - Zero,1,1,1,1,1,1,0,1,1
56503FL2260001-01,HMO,Expanded Bronze,Gym Access IND Bronze HMO HSA 6000/6000,1,1,1,1,1,1,0,1,1
56503FL2260001-00,HMO,Expanded Bronze,Gym Access IND Bronze HMO HSA 6000/6000,1,1,1,1,1,1,0,1,1
56503FL2260001-03,HMO,Expanded Bronze,Gym Access IND Bronze HMO HSA 6000/6000 - Limited,1,1,1,1,1,1,0,1,1
56503FL2530002-02,HMO,Expanded Bronze,Gym Access IND Bronze HMO BC 3841 - Zero,1,1,1,1,1,1,0,1,1
56503FL2530002-01,HMO,Expanded Bronze,Gym Access IND Bronze HMO BC 3841,1,1,1,1,1,1,0,1,1
56503FL2530002-03,HMO,Expanded Bronze,Gym Access IND Bronze HMO BC 3841 - Limited,1,1,1,1,1,1,0,1,1
56503FL2530002-00,HMO,Expanded Bronze,Gym Access IND Bronze HMO BC 3841,1,1,1,1,1,1,0,1,1
56503FL2540002-03,POS,Expanded Bronze,Gym Access IND Bronze POS BC 3841 - Limited,1,1,1,1,1,1,0,1,1
56503FL2540002-02,POS,Expanded Bronze,Gym Access IND Bronze POS BC 3841 - Zero,1,1,1,1,1,1,0,1,1
56503FL2540002-00,POS,Expanded Bronze,Gym Access IND Bronze POS BC 3841,1,1,1,1,1,1,0,1,1
56503FL2540002-01,POS,Expanded Bronze,Gym Access IND Bronze POS BC 3841,1,1,1,1,1,1,0,1,1
56503FL2550002-01,HMO,Silver,Gym Access IND Silver HMO BC 0941,1,1,1,1,1,1,0,1,1
56503FL2550002-05,HMO,Silver,Gym Access IND Silver HMO BC 0941 - 87%,1,1,1,1,1,1,0,1,1
56503FL2550002-02,HMO,Silver,Gym Access IND Silver HMO BC 0941 - Zero,1,1,1,1,1,1,0,1,1
56503FL2550002-04,HMO,Silver,Gym Access IND Silver HMO BC 0941 - 73%,1,1,1,1,1,1,0,1,1
56503FL2550002-03,HMO,Silver,Gym Access IND Silver HMO BC 0941 - Limited,1,1,1,1,1,1,0,1,1
56503FL2550002-00,HMO,Silver,Gym Access IND Silver HMO BC 0941,1,1,1,1,1,1,0,1,1
56503FL2560002-01,POS,Silver,Gym Access IND Silver POS BC 0941,1,1,1,1,1,1,0,1,1
56503FL2560002-03,POS,Silver,Gym Access IND Silver POS BC 0941 - Limited,1,1,1,1,1,1,0,1,1
56503FL2560002-00,POS,Silver,Gym Access IND Silver POS BC 0941,1,1,1,1,1,1,0,1,1
56503FL2560002-02,POS,Silver,Gym Access IND Silver POS BC 0941 - Zero,1,1,1,1,1,1,0,1,1
56503FL2560002-06,POS,Silver,Gym Access IND Silver POS BC 0941 - 94%,1,1,1,1,1,1,0,1,1
56503FL2560002-04,POS,Silver,Gym Access IND Silver POS BC 0941 - 73%,1,1,1,1,1,1,0,1,1
56503FL2560002-05,POS,Silver,Gym Access IND Silver POS BC 0941 - 87%,1,1,1,1,1,1,0,1,1
56503FL2570001-01,HMO,Silver,IND Silver HMO BC 7741,1,1,1,1,1,1,0,1,1
56503FL2570001-05,HMO,Silver,IND Silver HMO BC 7741 - 87%,1,1,1,1,1,1,0,1,1
56503FL2570001-00,HMO,Silver,IND Silver HMO BC 7741,1,1,1,1,1,1,0,1,1
56503FL2570001-06,HMO,Silver,IND Silver HMO BC 7741 - 94%,1,1,1,1,1,1,0,1,1
56503FL2570001-03,HMO,Silver,IND Silver HMO BC 7741 - Limited,1,1,1,1,1,1,0,1,1
56503FL2570001-02,HMO,Silver,IND Silver HMO BC 7741 - Zero,1,1,1,1,1,1,0,1,1
