State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange? (Yes_or_No),Plan_ID,URL_Claims_Payment_Policies,Issuer_Claims_Received,Issuer_Claims_Denials,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received,Plan_Number_Claims_Denied,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excl_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Incl_Behavioral_Health,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Enrollment_Data,Disenrollment_Data
AR,USAble Mutual Insurance Company,75293,No,75293AR1200003,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,169,31,16,**,**,**,**,15,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,6581,2038
AR,USAble Mutual Insurance Company,75293,No,75293AR1200003,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,33,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,6581,2038
AR,USAble Mutual Insurance Company,75293,No,75293AR1200003,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,22187,6621,2691,**,**,**,**,3929,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,6581,2038
AR,USAble Mutual Insurance Company,75293,No,75293AR1200003,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,27251,6939,2920,**,**,**,**,4016,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,6581,2038
AR,USAble Mutual Insurance Company,75293,No,75293AR1200003,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,14723,3478,1542,**,**,**,**,1936,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,6581,2038
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,7660,976,89,233,**,**,**,702,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,71,17,**,17,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,6958,738,48,324,**,12,**,397,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,14580,1214,106,380,13,**,**,778,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,12706,1081,111,387,11,**,**,659,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,12584,5260,1670,**,**,**,**,3590,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,143,47,18,**,**,**,**,29,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,11,12,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,10526,2755,1067,**,**,**,**,1687,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,23395,6114,2520,**,**,**,**,3589,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,19067,5253,2387,**,**,**,**,2866,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,**,450104,151016,**,49,**,**,299038,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200004,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,335659,80943,40444,**,17,**,**,40482,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,3087,802
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,6532,593,72,123,16,**,**,436,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,60,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,25,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,5305,454,66,101,**,**,**,320,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,7327,487,106,81,27,**,**,375,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,6530,550,77,103,17,16,**,410,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,**,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,8173,2798,1142,**,**,**,**,1653,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,21,18,**,**,**,**,**,17,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,**,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,25,14,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,6124,1905,853,**,**,**,**,1051,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,**,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,9311,2462,1100,**,**,**,**,1362,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200006,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,8104,2321,947,**,**,**,**,1373,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,1696,451
AR,USAble Mutual Insurance Company,75293,No,75293AR1200007,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,55673,3854,430,696,203,53,**,2992,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,7556,995
AR,USAble Mutual Insurance Company,75293,No,75293AR1200007,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,817,51,**,23,**,**,**,24,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,7556,995
AR,USAble Mutual Insurance Company,75293,No,75293AR1200007,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,123,14,**,**,**,**,**,11,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,7556,995
AR,USAble Mutual Insurance Company,75293,No,75293AR1200007,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,**,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,7556,995
AR,USAble Mutual Insurance Company,75293,No,75293AR1200007,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,82994,24490,9972,**,**,**,**,14511,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,7556,995
AR,USAble Mutual Insurance Company,75293,No,75293AR1200007,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,1226,393,166,**,**,**,**,227,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,7556,995
AR,USAble Mutual Insurance Company,75293,No,75293AR1200007,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,246,86,42,**,**,**,**,44,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,7556,995
AR,USAble Mutual Insurance Company,75293,No,75293AR1200008,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,31516,2721,294,420,164,27,**,2194,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,5174,956
AR,USAble Mutual Insurance Company,75293,No,75293AR1200008,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,3948,283,53,100,13,**,**,167,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,5174,956
AR,USAble Mutual Insurance Company,75293,No,75293AR1200008,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,191,18,**,**,**,**,**,12,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,5174,956
AR,USAble Mutual Insurance Company,75293,No,75293AR1200008,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,37603,12148,5627,**,**,**,**,6519,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,5174,956
AR,USAble Mutual Insurance Company,75293,No,75293AR1200008,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,4825,1811,908,**,**,**,**,903,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,5174,956
AR,USAble Mutual Insurance Company,75293,No,75293AR1200008,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,264,120,78,**,**,**,**,42,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,5174,956
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,33972,2815,301,557,105,269,**,2144,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,343,33,**,**,**,**,**,25,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,74,**,**,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,43164,2889,315,435,137,27,**,2334,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,78427,5219,877,838,238,87,**,4025,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,39745,2514,387,463,95,108,**,1884,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,56237,15156,7568,**,**,**,**,7587,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,535,147,107,**,**,**,**,40,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,75,38,32,**,**,**,**,**,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
AR,USAble Mutual Insurance Company,75293,No,75293AR1200014,https://www.arkansasbluecross.com/members/individual-and-family/member-rights/transparency-in-coverage,7168160,989183,6848,2959,43.2%,20,**,**,62195,15302,7763,**,**,**,**,7529,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=83470&:refresh,16645,1393
