,StandardComponentId,PlanId,IssuerId,NetworkId,ServiceAreaId,PlanType,MetalLevel,PlanVariantMarketingName,Asthma Management Program,Depression Management Program,Diabetes Management Program,Heart Disease Management Program,High Blood Pressure & High Cholesterol Management Program,Low Back Pain Management Program,No Management Program,Pain Management Program,Pregnancy Management Program,Weight Loss Management Program,Issuer_Name,Issuer_ID,Issuer_Denial_rate,Plan_denial_rate,Disenrollment_Rate
116,12379FL0010031,12379FL0010031-03,12379,FLN004,FLS004,EPO,Gold,Gold,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
117,12379FL0010032,12379FL0010032-00,12379,FLN004,FLS004,EPO,Silver,Silver 1,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
118,12379FL0010032,12379FL0010032-01,12379,FLN004,FLS004,EPO,Silver,Silver 1,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
119,12379FL0010032,12379FL0010032-02,12379,FLN004,FLS004,EPO,Silver,Silver 1,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
120,12379FL0010032,12379FL0010032-03,12379,FLN004,FLS004,EPO,Silver,Silver 1,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
121,12379FL0010032,12379FL0010032-04,12379,FLN004,FLS004,EPO,Silver,Silver 1,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
122,12379FL0010032,12379FL0010032-05,12379,FLN004,FLS004,EPO,Silver,Silver 1,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
123,12379FL0010032,12379FL0010032-06,12379,FLN004,FLS004,EPO,Silver,Silver 1,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
124,12379FL0010033,12379FL0010033-04,12379,FLN004,FLS004,EPO,Silver,Silver 2,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
125,12379FL0010033,12379FL0010033-05,12379,FLN004,FLS004,EPO,Silver,Silver 2,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
126,12379FL0010033,12379FL0010033-06,12379,FLN004,FLS004,EPO,Silver,Silver 2,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
127,12379FL0010033,12379FL0010033-00,12379,FLN004,FLS004,EPO,Silver,Silver 2,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
128,12379FL0010033,12379FL0010033-01,12379,FLN004,FLS004,EPO,Silver,Silver 2,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
129,12379FL0010033,12379FL0010033-02,12379,FLN004,FLS004,EPO,Silver,Silver 2,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
130,12379FL0010033,12379FL0010033-03,12379,FLN004,FLS004,EPO,Silver,Silver 2,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
131,12379FL0010034,12379FL0010034-00,12379,FLN004,FLS004,EPO,Silver,Silver 3,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
132,12379FL0010034,12379FL0010034-01,12379,FLN004,FLS004,EPO,Silver,Silver 3,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
133,12379FL0010034,12379FL0010034-02,12379,FLN004,FLS004,EPO,Silver,Silver 3,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
134,12379FL0010034,12379FL0010034-03,12379,FLN004,FLS004,EPO,Silver,Silver 3,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
135,12379FL0010034,12379FL0010034-04,12379,FLN004,FLS004,EPO,Silver,Silver 3,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
136,12379FL0010034,12379FL0010034-05,12379,FLN004,FLS004,EPO,Silver,Silver 3,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
137,12379FL0010034,12379FL0010034-06,12379,FLN004,FLS004,EPO,Silver,Silver 3,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
138,12379FL0010036,12379FL0010036-00,12379,FLN004,FLS004,EPO,Bronze,Bronze,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
139,12379FL0010036,12379FL0010036-01,12379,FLN004,FLS004,EPO,Bronze,Bronze,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
140,12379FL0010036,12379FL0010036-02,12379,FLN004,FLS004,EPO,Bronze,Bronze,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
141,12379FL0010036,12379FL0010036-03,12379,FLN004,FLS004,EPO,Bronze,Bronze,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
142,12379FL0010037,12379FL0010037-00,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze Premier,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
143,12379FL0010037,12379FL0010037-01,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze Premier,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
144,12379FL0010037,12379FL0010037-02,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze Premier,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
145,12379FL0010037,12379FL0010037-03,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze Premier,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
146,12379FL0010038,12379FL0010038-00,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze HSA,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
147,12379FL0010038,12379FL0010038-01,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze HSA,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
148,12379FL0010038,12379FL0010038-02,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
149,12379FL0010038,12379FL0010038-03,12379,FLN004,FLS004,EPO,Expanded Bronze,Bronze HSA,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
150,12379FL0010039,12379FL0010039-00,12379,FLN004,FLS004,EPO,Catastrophic,Catastrophic,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
151,12379FL0010039,12379FL0010039-01,12379,FLN004,FLS004,EPO,Catastrophic,Catastrophic,1,0,1,1,0,0,0,0,0,0,Bright Health Insurance Company of Florida,12379.0,Denials not Provided,Denials not Provided,Disenrollment not Provided
152,15833FL0120003,15833FL0120003-00,15833,FLN002,FLS001,HMO,Low,Managed DentalGuard FL Essentials 1,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,Denials not Provided,Disenrollment not Provided
153,15833FL0120003,15833FL0120003-01,15833,FLN002,FLS001,HMO,Low,Managed DentalGuard FL Essentials 1,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,Denials not Provided,Disenrollment not Provided
154,15833FL0130001,15833FL0130001-01,15833,FLN001,FLS002,PPO,Low,Guardian Essentials for Families and Individuals,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,31.27,25.96
155,15833FL0130001,15833FL0130001-00,15833,FLN001,FLS002,PPO,Low,Guardian Essentials for Families and Individuals,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,31.27,25.96
156,15833FL0140001,15833FL0140001-00,15833,FLN001,FLS002,PPO,Low,Guardian Select for Families and Individuals,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,24.99,34.54
157,15833FL0140001,15833FL0140001-01,15833,FLN001,FLS002,PPO,Low,Guardian Select for Families and Individuals,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,24.99,34.54
158,15833FL0150001,15833FL0150001-01,15833,FLN001,FLS002,PPO,Low,Guardian Basics for Families and Individuals,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,Denials not Provided,Disenrollment not Provided
159,15833FL0150001,15833FL0150001-00,15833,FLN001,FLS002,PPO,Low,Guardian Basics for Families and Individuals,0,0,0,0,0,0,1,0,0,0,Guardian Life Insurance Company of America,15833.0,39.59,Denials not Provided,Disenrollment not Provided
160,15980FL0160003,15980FL0160003-01,15980,FLN001,FLS001,PPO,Low,Humana Dental Smart Choice,0,0,0,0,0,0,1,0,0,0,Humana Insurance Company,15980.0,42.79,Denials not Provided,Disenrollment not Provided
161,16842FL0070073,16842FL0070073-00,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1423,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.37,29.34
162,16842FL0070073,16842FL0070073-05,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1423,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.37,29.34
163,16842FL0070073,16842FL0070073-03,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1423,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.37,29.34
164,16842FL0070073,16842FL0070073-06,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1423,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.37,29.34
165,16842FL0070073,16842FL0070073-01,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1423,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.37,29.34
166,16842FL0070073,16842FL0070073-02,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1423,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.37,29.34
167,16842FL0070073,16842FL0070073-04,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1423,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.37,29.34
168,16842FL0070084,16842FL0070084-01,16842,FLN001,FLS001,EPO,Bronze,BlueOptions Bronze 1419,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,2.33,15.9
169,16842FL0070084,16842FL0070084-02,16842,FLN001,FLS001,EPO,Bronze,BlueOptions Bronze 1419,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,2.33,15.9
170,16842FL0070084,16842FL0070084-00,16842,FLN001,FLS001,EPO,Bronze,BlueOptions Bronze 1419,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,2.33,15.9
171,16842FL0070084,16842FL0070084-03,16842,FLN001,FLS001,EPO,Bronze,BlueOptions Bronze 1419,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,2.33,15.9
172,16842FL0070100,16842FL0070100-04,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1431,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,8.46,76.7
173,16842FL0070100,16842FL0070100-03,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1431,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,8.46,76.7
174,16842FL0070100,16842FL0070100-00,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1431,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,8.46,76.7
175,16842FL0070100,16842FL0070100-06,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1431,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,8.46,76.7
176,16842FL0070100,16842FL0070100-01,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1431,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,8.46,76.7
177,16842FL0070100,16842FL0070100-05,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1431,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,8.46,76.7
178,16842FL0070100,16842FL0070100-02,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1431,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,8.46,76.7
179,16842FL0070102,16842FL0070102-00,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1418,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,27.3,42.98
180,16842FL0070102,16842FL0070102-02,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1418,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,27.3,42.98
181,16842FL0070102,16842FL0070102-03,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1418,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,27.3,42.98
182,16842FL0070102,16842FL0070102-01,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1418,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,27.3,42.98
183,16842FL0070108,16842FL0070108-02,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1416,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.13,4.7
184,16842FL0070108,16842FL0070108-03,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1416,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.13,4.7
185,16842FL0070108,16842FL0070108-00,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1416,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.13,4.7
186,16842FL0070108,16842FL0070108-01,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1416,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.13,4.7
187,16842FL0070110,16842FL0070110-03,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1424,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.78,26.15
188,16842FL0070110,16842FL0070110-02,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1424,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.78,26.15
189,16842FL0070110,16842FL0070110-01,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1424,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.78,26.15
190,16842FL0070110,16842FL0070110-00,16842,FLN001,FLS001,EPO,Platinum,BlueOptions Platinum 1424,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.78,26.15
191,16842FL0070114,16842FL0070114-03,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1410,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.01,15.72
192,16842FL0070114,16842FL0070114-01,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1410,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.01,15.72
193,16842FL0070114,16842FL0070114-06,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1410,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.01,15.72
194,16842FL0070114,16842FL0070114-00,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1410,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.01,15.72
195,16842FL0070114,16842FL0070114-02,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1410,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.01,15.72
196,16842FL0070114,16842FL0070114-05,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1410,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.01,15.72
197,16842FL0070114,16842FL0070114-04,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1410,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.01,15.72
198,16842FL0070120,16842FL0070120-02,16842,FLN001,FLS001,EPO,Gold,BlueOptions Gold 1505,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.63,15.47
199,16842FL0070120,16842FL0070120-01,16842,FLN001,FLS001,EPO,Gold,BlueOptions Gold 1505,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.63,15.47
200,16842FL0070120,16842FL0070120-00,16842,FLN001,FLS001,EPO,Gold,BlueOptions Gold 1505,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.63,15.47
201,16842FL0070120,16842FL0070120-03,16842,FLN001,FLS001,EPO,Gold,BlueOptions Gold 1505,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.63,15.47
202,16842FL0070122,16842FL0070122-03,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1705,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.15,8.38
203,16842FL0070122,16842FL0070122-02,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1705,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.15,8.38
204,16842FL0070122,16842FL0070122-01,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze (HSA) 1705,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.15,8.38
205,16842FL0070122,16842FL0070122-00,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze (HSA) 1705,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.15,8.38
206,16842FL0070124,16842FL0070124-02,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1706S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,11.99,75.92
207,16842FL0070124,16842FL0070124-00,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1706S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,11.99,75.92
208,16842FL0070124,16842FL0070124-05,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1706S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,11.99,75.92
209,16842FL0070124,16842FL0070124-06,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1706S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,11.99,75.92
210,16842FL0070124,16842FL0070124-03,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1706S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,11.99,75.92
211,16842FL0070124,16842FL0070124-04,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1706S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,11.99,75.92
212,16842FL0070124,16842FL0070124-01,16842,FLN001,FLS001,EPO,Silver,BlueOptions Silver 1706S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,11.99,75.92
213,16842FL0070126,16842FL0070126-02,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1707S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.52,8.84
214,16842FL0070126,16842FL0070126-03,16842,FLN001,FLS001,EPO,Expanded Bronze,BlueOptions Bronze 1707S,1,1,1,1,1,0,0,1,1,0,Blue Cross and Blue Shield of Florida,16842.0,0.65,0.52,8.84
